"","x"
"279",0.228650156084959
"280",0.228650156084959
"281",0.228582794869573
"282",0.228582794869573
"283",0.228507925785363
"284",0.228507925785363
"285",0.228492949024686
"286",0.228492949024686
"287",0.228208203822965
"288",0.228208203822965
"289",0.22781046482707
"290",0.22781046482707
"291",0.227487259953176
"292",0.227487259953176
"293",0.227479738096909
"294",0.227479738096909
"295",0.227479738096909
"296",0.227479738096909
"297",0.227314194287542
"298",0.227314194287542
"299",0.227186191451811
"300",0.227186191451811
"301",0.227073187851173
"302",0.227073187851173
"303",0.226461994019479
"304",0.226461994019479
"305",0.226409097345312
"306",0.226409097345312
"307",0.226318388568697
"308",0.226318388568697
"309",0.225720312536216
"310",0.225720312536216
"311",0.225553477409246
"312",0.225553477409246
"313",0.225424474787428
"314",0.225424474787428
"315",0.2254092931546
"316",0.2254092931546
"317",0.22538651878797
"318",0.22538651878797
"319",0.225249824232513
"320",0.225249824232513
"321",0.224877290304874
"322",0.224877290304874
"323",0.224557483615012
"324",0.224557483615012
"325",0.223969985326947
"326",0.223969985326947
"327",0.223771260938143
"328",0.223771260938143
"329",0.223710079457591
"330",0.223710079457591
"331",0.22324301931442
"332",0.22324301931442
"333",0.222982266102457
"334",0.222982266102457
"335",0.222959243825167
"336",0.222959243825167
"337",0.222744254491228
"338",0.222744254491228
"339",0.222682790843675
"340",0.222682790843675
"341",0.22265973760164
"342",0.22265973760164
"343",0.222382912292443
"344",0.222382912292443
"345",0.222290560580698
"346",0.222290560580698
"347",0.222136555739861
"348",0.222136555739861
"349",0.222082628815063
"350",0.222082628815063
"351",0.221835938787449
"352",0.221835938787449
"353",0.221542637602371
"354",0.221542637602371
"355",0.221511741202024
"356",0.221511741202024
"357",0.22141902613363
"358",0.22141902613363
"359",0.221303077675121
"360",0.221303077675121
"361",0.221256681278299
"362",0.221256681278299
"363",0.221171595939137
"364",0.221171595939137
"365",0.221140647699156
"366",0.221140647699156
"367",0.221094217216572
"368",0.221094217216572
"369",0.221086477854805
"370",0.221086477854805
"371",0.221032294734692
"372",0.221032294734692
"373",0.220799930762477
"374",0.220799930762477
"375",0.220450925578147
"376",0.220450925578147
"377",0.220334467668537
"378",0.220334467668537
"379",0.220054717226454
"380",0.220054717226454
"381",0.219314773599227
"382",0.219314773599227
"383",0.219119636294285
"384",0.219119636294285
"385",0.21903372080508
"386",0.21903372080508
"387",0.218908692627468
"388",0.218908692627468
"389",0.21883051374114
"390",0.21883051374114
"391",0.218611464122937
"392",0.218611464122937
"393",0.21847053053305
"394",0.21847053053305
"395",0.218258959517177
"396",0.218258959517177
"397",0.217992244662716
"398",0.217992244662716
"399",0.217331898805437
"400",0.217331898805437
"401",0.217253152508129
"402",0.217253152508129
"403",0.216630050458924
"404",0.216630050458924
"405",0.21653524518066
"406",0.21653524518066
"407",0.216234754245368
"408",0.216234754245368
"409",0.216100188813752
"410",0.216100188813752
"411",0.215711854063292
"412",0.215711854063292
"413",0.215664254815743
"414",0.215664254815743
"415",0.215608709078901
"416",0.215608709078901
"417",0.215584899382061
"418",0.215584899382061
"419",0.215410214524589
"420",0.215410214524589
"421",0.215330765469948
"422",0.215330765469948
"423",0.215195634759763
"424",0.215195634759763
"425",0.215171779354451
"426",0.215171779354451
"427",0.214941040604063
"428",0.214941040604063
"429",0.214271291687069
"430",0.214271291687069
"431",0.214023592984302
"432",0.214023592984302
"433",0.213903635799922
"434",0.213903635799922
"435",0.213751593391672
"436",0.213751593391672
"437",0.213655510860571
"438",0.213655510860571
"439",0.213567397233449
"440",0.213567397233449
"441",0.213166421705644
"442",0.213166421705644
"443",0.213166421705643
"444",0.213166421705643
"445",0.212748605475513
"446",0.212748605475513
"447",0.212724475654964
"448",0.212724475654964
"449",0.212354141729942
"450",0.212354141729942
"451",0.212136470716349
"452",0.212136470716349
"453",0.212007375027706
"454",0.212007375027706
"455",0.211595356876022
"456",0.211595356876022
"457",0.211182534876454
"458",0.211182534876454
"459",0.21076078578766
"460",0.21076078578766
"461",0.210614598950906
"462",0.210614598950906
"463",0.207562111298937
"464",0.207562111298937
"465",0.20683538567348
"466",0.20683538567348
"467",0.206089492924289
"468",0.206089492924289
"469",0.204806886733538
"470",0.204806886733538
"471",0.20367588061458
"472",0.20367588061458
"473",0.203162768158491
"474",0.203162768158491
"475",0.202867773421567
"476",0.202867773421567
"477",0.202318784914448
"478",0.202318784914448
"479",0.201420301644353
"480",0.201420301644353
"481",0.20027017103189
"482",0.20027017103189
"483",0.199842516964887
"484",0.199842516964887
"485",0.198812394037661
"486",0.198812394037661
"487",0.198752138726673
"488",0.198752138726673
"489",0.198062204721589
"490",0.198062204721589
"491",0.197880698441001
"492",0.197880698441001
"493",0.197248448614451
"494",0.197248448614451
"495",0.19710960235097
"496",0.19710960235097
"497",0.196701174652754
"498",0.196701174652754
"499",0.196065121260979
"500",0.196065121260979
"501",0.195899234414369
"502",0.195899234414369
"503",0.195190450940921
"504",0.195190450940921
"505",0.195032593696383
"506",0.195032593696383
"507",0.194073937457056
"508",0.194073937457056
"509",0.194073937457056
"510",0.194073937457056
"511",0.193932818414613
"512",0.193932818414613
"513",0.193853393808168
"514",0.193853393808168
"515",0.193729779697976
"516",0.193729779697976
"517",0.193473470654823
"518",0.193473470654823
"519",0.193234532486693
"520",0.193234532486693
"521",0.193004164307003
"522",0.193004164307003
"523",0.192604799014436
"524",0.192604799014436
"525",0.191821415184063
"526",0.191821415184063
"527",0.191464272042047
"528",0.191464272042047
"529",0.191213874942049
"530",0.191213874942049
"531",0.190972109661285
"532",0.190972109661285
"533",0.190298927850525
"534",0.190298927850525
"535",0.190092007787414
"536",0.190092007787414
"537",0.189911894038624
"538",0.189911894038624
"539",0.189433764387343
"540",0.189433764387343
"541",0.18937052493828
"542",0.18937052493828
"543",0.189307264363629
"544",0.189307264363629
"545",0.188464787371109
"546",0.188464787371109
"547",0.188310378738458
"548",0.188310378738458
"549",0.188237672025811
"550",0.188237672025811
"551",0.188228581712054
"552",0.188228581712054
"553",0.188228581712053
"554",0.188228581712053
"555",0.188201308136353
"556",0.188201308136353
"557",0.188192216066098
"558",0.188192216066098
"559",0.188155843391605
"560",0.188155843391605
"561",0.187919249404897
"562",0.187919249404897
"563",0.187910143687174
"564",0.187910143687174
"565",0.187782617277041
"566",0.187782617277041
"567",0.187764392147936
"568",0.187764392147936
"569",0.187718821583922
"570",0.187718821583922
"571",0.187362990792197
"572",0.187362990792197
"573",0.187244230260491
"574",0.187244230260491
"575",0.18698818216028
"576",0.18698818216028
"577",0.186960727636873
"578",0.186960727636873
"579",0.186850869203549
"580",0.186850869203549
"581",0.186823394501398
"582",0.186823394501398
"583",0.186575940118636
"584",0.186575940118636
"585",0.186254676608014
"586",0.186254676608014
"587",0.186190357386725
"588",0.186190357386725
"589",0.186144401478982
"590",0.186144401478982
"591",0.185785555261191
"592",0.185785555261191
"593",0.185250600955848
"594",0.185250600955848
"595",0.18512124244771
"596",0.18512124244771
"597",0.185019540171739
"598",0.185019540171739
"599",0.184991793483563
"600",0.184991793483563
"601",0.184778930454355
"602",0.184778930454355
"603",0.184760409035931
"604",0.184760409035931
"605",0.184268913112728
"606",0.184268913112728
"607",0.183850573845427
"608",0.183850573845427
"609",0.18374816827188
"610",0.18374816827188
"611",0.183589792758354
"612",0.183589792758354
"613",0.183132532290523
"614",0.183132532290523
"615",0.182908150912869
"616",0.182908150912869
"617",0.18282393689852
"618",0.18282393689852
"619",0.182542942926056
"620",0.182542942926056
"621",0.182533569010578
"622",0.182533569010578
"623",0.182524194613683
"624",0.182524194613683
"625",0.182439803365613
"626",0.182439803365613
"627",0.182421044453079
"628",0.182421044453079
"629",0.182392902466777
"630",0.182392902466777
"631",0.182299064469895
"632",0.182299064469895
"633",0.182261515743551
"634",0.182261515743551
"635",0.182139428922964
"636",0.182139428922964
"637",0.182092450657778
"638",0.182092450657778
"639",0.181989055787796
"640",0.181989055787796
"641",0.181904416271961
"642",0.181904416271961
"643",0.181772676467405
"644",0.181772676467405
"645",0.181471197787483
"646",0.181471197787483
"647",0.181424046489422
"648",0.181424046489422
"649",0.181339143257338
"650",0.181339143257338
"651",0.181008585444195
"652",0.181008585444195
"653",0.180734236684435
"654",0.180734236684435
"655",0.180421539262471
"656",0.180421539262471
"657",0.179851605630591
"658",0.179851605630591
"659",0.179832576735058
"660",0.179832576735058
"661",0.179718361050792
"662",0.179718361050792
"663",0.179661225979868
"664",0.179661225979868
"665",0.179661225979868
"666",0.179661225979868
"667",0.179346657734465
"668",0.179346657734465
"669",0.179327575257661
"670",0.179327575257661
"671",0.17929894773449
"672",0.17929894773449
"673",0.179270315639814
"674",0.179270315639814
"675",0.179241678971442
"676",0.179241678971442
"677",0.1791939410211
"678",0.1791939410211
"679",0.179174842279664
"680",0.179174842279664
"681",0.179155741502222
"682",0.179155741502222
"683",0.17904109404498
"684",0.17904109404498
"685",0.178687134655227
"686",0.178687134655227
"687",0.178639248513498
"688",0.178639248513498
"689",0.178581768193938
"690",0.178581768193938
"691",0.17855302109507
"692",0.17855302109507
"693",0.178476339527826
"694",0.178476339527826
"695",0.178447575444876
"696",0.178447575444876
"697",0.178370848546587
"698",0.178370848546587
"699",0.178265295139597
"700",0.178265295139597
"701",0.178246096895491
"702",0.178246096895491
"703",0.178111651245386
"704",0.178111651245386
"705",0.178082828257699
"706",0.178082828257699
"707",0.178044390349144
"708",0.178044390349144
"709",0.178034779575319
"710",0.178034779575319
"711",0.177967489626261
"712",0.177967489626261
"713",0.177649922273576
"714",0.177649922273576
"715",0.177563214423813
"716",0.177563214423813
"717",0.177486105218386
"718",0.177486105218386
"719",0.17745718062816
"720",0.17745718062816
"721",0.177389671576266
"722",0.177389671576266
"723",0.177331786219341
"724",0.177331786219341
"725",0.177196646849265
"726",0.177196646849265
"727",0.177186990093115
"728",0.177186990093115
"729",0.177080731019034
"730",0.177080731019034
"731",0.17700341162619
"732",0.17700341162619
"733",0.176935729440809
"734",0.176935729440809
"735",0.176809965216891
"736",0.176809965216891
"737",0.176684111473683
"738",0.176684111473683
"739",0.176354530905259
"740",0.176354530905259
"741",0.176306011210581
"742",0.176306011210581
"743",0.176286599593544
"744",0.176286599593544
"745",0.176189509428337
"746",0.176189509428337
"747",0.174834372872659
"748",0.174834372872659
"749",0.174638523844148
"750",0.174638523844148
"751",0.174579726292229
"752",0.174579726292229
"753",0.174511104110055
"754",0.174511104110055
"755",0.174481686341614
"756",0.174481686341614
"757",0.174452263612475
"758",0.174452263612475
"759",0.174422835920127
"760",0.174422835920127
"761",0.1742658043007
"762",0.1742658043007
"763",0.174206880950138
"764",0.174206880950138
"765",0.174039823121492
"766",0.174039823121492
"767",0.17396115216115
"768",0.17396115216115
"769",0.173862763401421
"770",0.173862763401421
"771",0.173833235914431
"772",0.173833235914431
"773",0.173793858128012
"774",0.173793858128012
"775",0.173744623344699
"776",0.173744623344699
"777",0.173724925524405
"778",0.173724925524405
"779",0.173517963406622
"780",0.173517963406622
"781",0.173448921156121
"782",0.173448921156121
"783",0.173142831682077
"784",0.173142831682077
"785",0.172925278206641
"786",0.172925278206641
"787",0.17290548704455
"788",0.17290548704455
"789",0.172677725644345
"790",0.172677725644345
"791",0.172638084292665
"792",0.172638084292665
"793",0.172360339550616
"794",0.172360339550616
"795",0.17220142713739
"796",0.17220142713739
"797",0.172111974426136
"798",0.172111974426136
"799",0.171942881221198
"800",0.171942881221198
"801",0.171783582628833
"802",0.171783582628833
"803",0.171604194955181
"804",0.171604194955181
"805",0.171594223474599
"806",0.171594223474599
"807",0.17158425141453
"808",0.17158425141453
"809",0.171574278774877
"810",0.171574278774877
"811",0.171374704112966
"812",0.171374704112966
"813",0.170453651014489
"814",0.170453651014489
"815",0.170443612223525
"816",0.170443612223525
"817",0.170353236483821
"818",0.170353236483821
"819",0.170333146474142
"820",0.170333146474142
"821",0.170303007015979
"822",0.170303007015979
"823",0.170232660861908
"824",0.170232660861908
"825",0.170232660861907
"826",0.170232660861907
"827",0.170192450004877
"828",0.170192450004877
"829",0.170122058135044
"830",0.170122058135044
"831",0.170021447766002
"832",0.170021447766002
"833",0.169981186944275
"834",0.169981186944275
"835",0.16994091658433
"836",0.16994091658433
"837",0.169769660986015
"838",0.169769660986015
"839",0.169759581747072
"840",0.169759581747072
"841",0.16964867059579
"842",0.16964867059579
"843",0.169638584168087
"844",0.169638584168087
"845",0.169487215721625
"846",0.169487215721625
"847",0.169285180585177
"848",0.169285180585177
"849",0.169214411298792
"850",0.169214411298792
"851",0.1691840725426
"852",0.1691840725426
"853",0.169082904039539
"854",0.169082904039539
"855",0.168971548724695
"856",0.168971548724695
"857",0.168941166354814
"858",0.168941166354814
"859",0.16871819513402
"860",0.16871819513402
"861",0.168657333641581
"862",0.168657333641581
"863",0.168413667730124
"864",0.168413667730124
"865",0.168383184698519
"866",0.168383184698519
"867",0.168362859611271
"868",0.168362859611271
"869",0.168352696147458
"870",0.168352696147458
"871",0.168312036155042
"872",0.168312036155042
"873",0.168301869622088
"874",0.168301869622088
"875",0.168301869622088
"876",0.168301869622088
"877",0.167762161737718
"878",0.167762161737718
"879",0.167670340679625
"880",0.167670340679625
"881",0.167639722484037
"882",0.167639722484037
"883",0.167558046609525
"884",0.167558046609525
"885",0.167517193738843
"886",0.167517193738843
"887",0.167466113635891
"888",0.167466113635891
"889",0.167425238332955
"890",0.167425238332955
"891",0.167415017947856
"892",0.167415017947856
"893",0.167302552504315
"894",0.167302552504315
"895",0.167261637230408
"896",0.167261637230408
"897",0.167200245546479
"898",0.167200245546479
"899",0.167179776642007
"900",0.167179776642007
"901",0.167138831312801
"902",0.167138831312801
"903",0.167118354886223
"904",0.167118354886223
"905",0.166944203857643
"906",0.166944203857643
"907",0.166862187540309
"908",0.166862187540309
"909",0.166821164260637
"910",0.166821164260637
"911",0.166800648837298
"912",0.166800648837298
"913",0.166718561898843
"914",0.166718561898843
"915",0.166708298189541
"916",0.166708298189541
"917",0.16665697016154
"918",0.16665697016154
"919",0.16641037524941
"920",0.16641037524941
"921",0.166297230375697
"922",0.166297230375697
"923",0.166256067694281
"924",0.166256067694281
"925",0.166214894819034
"926",0.166214894819034
"927",0.165936710699684
"928",0.165936710699684
"929",0.16587482864991
"930",0.16587482864991
"931",0.1657509952406
"932",0.1657509952406
"933",0.165699370672979
"934",0.165699370672979
"935",0.165451348524713
"936",0.165451348524713
"937",0.165409975343641
"938",0.165409975343641
"939",0.165399630431323
"940",0.165399630431323
"941",0.165347896161366
"942",0.165347896161366
"943",0.165285793662966
"944",0.165285793662966
"945",0.165171878438111
"946",0.165171878438111
"947",0.165161518612565
"948",0.165161518612565
"949",0.165026781698171
"950",0.165026781698171
"951",0.164954185467045
"952",0.164954185467045
"953",0.164860800482727
"954",0.164860800482727
"955",0.164621909293375
"956",0.164621909293375
"957",0.164538735404376
"958",0.164538735404376
"959",0.164507534354431
"960",0.164507534354431
"961",0.164382670932755
"962",0.164382670932755
"963",0.164330616505747
"964",0.164330616505747
"965",0.164278545584414
"966",0.164278545584414
"967",0.164195197762924
"968",0.164195197762924
"969",0.164195197762923
"970",0.164195197762923
"971",0.164090953451886
"972",0.164090953451886
"973",0.164017943012921
"974",0.164017943012921
"975",0.163913585973017
"976",0.163913585973017
"977",0.163788269757471
"978",0.163788269757471
"979",0.163652402235326
"980",0.163652402235326
"981",0.163652402235325
"982",0.163652402235325
"983",0.163641946214983
"984",0.163641946214983
"985",0.163621032169755
"986",0.163621032169755
"987",0.163621032169755
"988",0.163621032169755
"989",0.163191703579886
"990",0.163191703579886
"991",0.162981864604602
"992",0.162981864604602
"993",0.162729700660998
"994",0.162729700660998
"995",0.162666598596713
"996",0.162666598596713
"997",0.162656079205969
"998",0.162656079205969
"999",0.162529793411148
"1000",0.162529793411148
"1001",0.162403409415823
"1002",0.162403409415823
"1003",0.162392872976366
"1004",0.162392872976366
"1005",0.162340180521304
"1006",0.162340180521304
"1007",0.162224196874782
"1008",0.162224196874782
"1009",0.162087018292381
"1010",0.162087018292381
"1011",0.162065903589198
"1012",0.162065903589198
"1013",0.161833460032651
"1014",0.161833460032651
"1015",0.161780585375104
"1016",0.161780585375104
"1017",0.16177000836974
"1018",0.16177000836974
"1019",0.16161127022105
"1020",0.16161127022105
"1021",0.161441777494586
"1022",0.161441777494586
"1023",0.161282716293863
"1024",0.161282716293863
"1025",0.161272106635839
"1026",0.161272106635839
"1027",0.161250885225571
"1028",0.161250885225571
"1029",0.161197819477194
"1030",0.161197819477194
"1031",0.161155354297459
"1032",0.161155354297459
"1033",0.161070390350972
"1034",0.161070390350972
"1035",0.160953491691831
"1036",0.160953491691831
"1037",0.160900327861582
"1038",0.160900327861582
"1039",0.160847146459415
"1040",0.160847146459415
"1041",0.160687496646914
"1042",0.160687496646914
"1043",0.160517028494805
"1044",0.160517028494805
"1045",0.160303688383921
"1046",0.160303688383921
"1047",0.160090063970806
"1048",0.160090063970806
"1049",0.160090063970806
"1050",0.160090063970806
"1051",0.160047304871761
"1052",0.160047304871761
"1053",0.159993839927936
"1054",0.159993839927936
"1055",0.159844042947391
"1056",0.159844042947391
"1057",0.159833337790968
"1058",0.159833337790968
"1059",0.159736959098735
"1060",0.159736959098735
"1061",0.159651240305818
"1062",0.159651240305818
"1063",0.159522575752771
"1064",0.159522575752771
"1065",0.159426009193945
"1066",0.159426009193945
"1067",0.15939380734022
"1068",0.15939380734022
"1069",0.159383071943182
"1070",0.159383071943182
"1071",0.159307903907766
"1072",0.159307903907766
"1073",0.159297162721501
"1074",0.159297162721501
"1075",0.159125205135046
"1076",0.159125205135046
"1077",0.159103697369166
"1078",0.159103697369166
"1079",0.158953061522641
"1080",0.158953061522641
"1081",0.158888459584787
"1082",0.158888459584787
"1083",0.158866919767759
"1084",0.158866919767759
"1085",0.158769954428426
"1086",0.158769954428426
"1087",0.158683713273542
"1088",0.158683713273542
"1089",0.158608213796513
"1090",0.158608213796513
"1091",0.158608213796512
"1092",0.158608213796512
"1093",0.158575845873902
"1094",0.158575845873902
"1095",0.158554263587871
"1096",0.158554263587871
"1097",0.158240989655933
"1098",0.158240989655933
"1099",0.158240989655933
"1100",0.158240989655933
"1101",0.158230176044026
"1102",0.158230176044026
"1103",0.158219361693056
"1104",0.158219361693056
"1105",0.158208546602869
"1106",0.158208546602869
"1107",0.158089531779212
"1108",0.158089531779212
"1109",0.158046231441018
"1110",0.158046231441018
"1111",0.158002919236466
"1112",0.158002919236466
"1113",0.157992089330067
"1114",0.157992089330067
"1115",0.157992089330067
"1116",0.157992089330067
"1117",0.157992089330066
"1118",0.157992089330066
"1119",0.157601717064622
"1120",0.157601717064622
"1121",0.157580001361169
"1122",0.157580001361169
"1123",0.157536560974026
"1124",0.157536560974026
"1125",0.157417038097855
"1126",0.157417038097855
"1127",0.15740616788149
"1128",0.15740616788149
"1129",0.157243024461027
"1130",0.157243024461027
"1131",0.157188605693361
"1132",0.157188605693361
"1133",0.15716683291042
"1134",0.15716683291042
"1135",0.157112387752411
"1136",0.157112387752411
"1137",0.157101496456584
"1138",0.157101496456584
"1139",0.156927132921774
"1140",0.156927132921774
"1141",0.156807145522857
"1142",0.156807145522857
"1143",0.156807145522857
"1144",0.156807145522857
"1145",0.156763490971474
"1146",0.156763490971474
"1147",0.156643378224367
"1148",0.156643378224367
"1149",0.156457568060245
"1150",0.156457568060245
"1151",0.156380993822033
"1152",0.156380993822033
"1153",0.156315328904664
"1154",0.156315328904664
"1155",0.156315328904664
"1156",0.156315328904664
"1157",0.156304382069753
"1158",0.156304382069753
"1159",0.156194871524488
"1160",0.156194871524488
"1161",0.156129128327668
"1162",0.156129128327668
"1163",0.156085284145864
"1164",0.156085284145864
"1165",0.156085284145863
"1166",0.156085284145863
"1167",0.156074321175936
"1168",0.156074321175936
"1169",0.156074321175936
"1170",0.156074321175936
"1171",0.155821959986775
"1172",0.155821959986775
"1173",0.155745073243299
"1174",0.155745073243299
"1175",0.155668148524356
"1176",0.155668148524356
"1177",0.15550318170223
"1178",0.15550318170223
"1179",0.155470167332579
"1180",0.155470167332579
"1181",0.155349054617008
"1182",0.155349054617008
"1183",0.155327023977371
"1184",0.155327023977371
"1185",0.1553049902126
"1186",0.1553049902126
"1187",0.155106545478759
"1188",0.155106545478759
"1189",0.155084480389313
"1190",0.155084480389313
"1191",0.15505137686756
"1192",0.15505137686756
"1193",0.154985148612157
"1194",0.154985148612157
"1195",0.15497410781794
"1196",0.15497410781794
"1197",0.154963066237091
"1198",0.154963066237091
"1199",0.154852607126728
"1200",0.154852607126728
"1201",0.154841556881798
"1202",0.154841556881798
"1203",0.154742069167659
"1204",0.154742069167659
"1205",0.154598251663903
"1206",0.154598251663903
"1207",0.154520756026418
"1208",0.154520756026418
"1209",0.15440998050424
"1210",0.15440998050424
"1211",0.154288035567564
"1212",0.154288035567564
"1213",0.154210384036673
"1214",0.154210384036673
"1215",0.154210384036673
"1216",0.154210384036673
"1217",0.154188190702165
"1218",0.154188190702165
"1219",0.154054963553985
"1220",0.154054963553985
"1221",0.154043856090576
"1222",0.154043856090576
"1223",0.153943852855395
"1224",0.153943852855395
"1225",0.153799288942473
"1226",0.153799288942473
"1227",0.153788163012777
"1228",0.153788163012777
"1229",0.153676859413474
"1230",0.153676859413474
"1231",0.153643452610554
"1232",0.153643452610554
"1233",0.15357661720424
"1234",0.15357661720424
"1235",0.153454010022143
"1236",0.153454010022143
"1237",0.153398247089227
"1238",0.153398247089227
"1239",0.153208501304047
"1240",0.153208501304047
"1241",0.153163821075245
"1242",0.153163821075245
"1243",0.153007337527488
"1244",0.153007337527488
"1245",0.152962598538951
"1246",0.152962598538951
"1247",0.152772311671888
"1248",0.152772311671888
"1249",0.152682682851224
